===== SNAPSHOT 2026-08-16T12:35:09.049903588Z =====
===== SNAPSHOT 2026-08-16T12:35:12.250345285Z =====
2026-08-16T12:35:12.631792578Z 2026-08-16T12:35:12.629497574Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.141 | GET     | /nudr-dr/v2/subscription-data/imsi-208930000018002/authentication-data/authentication-subscription |  |
2026-08-16T12:35:23.325203145Z 2026-08-16T12:35:23.322005980Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.143 | GET     | /nudr-dr/v2/policy-data/ues/imsi-208930000018063/am-data |  |
2026-08-16T12:35:23.353506085Z 2026-08-16T12:35:23.353183871Z[36m [INFO][UDR][DataRepo] [0mQueryAmDataProcedure: ueId: imsi-208930000018068, servingPlmnId: 20893
2026-08-16T12:35:23.356404549Z 2026-08-16T12:35:23.355982858Z[36m [INFO][UDR][DataRepo] [0mQueryAmDataProcedure: ueId: imsi-208930000018045, servingPlmnId: 20893
2026-08-16T12:35:23.361247971Z 2026-08-16T12:35:23.356299502Z[36m [INFO][UDR][DataRepo] [0mQueryAmDataProcedure: ueId: imsi-208930000018071, servingPlmnId: 20893
2026-08-16T12:35:23.361265514Z 2026-08-16T12:35:23.356563297Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.141 | GET     | /nudr-dr/v2/subscription-data/imsi-208930000018059/context-data/smf-registrations?supported-features= |  |
2026-08-16T12:35:23.361271265Z 2026-08-16T12:35:23.355702473Z[36m [INFO][UDR][DataRepo] [0mQueryAmDataProcedure: ueId: imsi-208930000018044, servingPlmnId: 20893
2026-08-16T12:35:23.362917983Z 2026-08-16T12:35:23.362513654Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.141 | GET     | /nudr-dr/v2/subscription-data/imsi-208930000018044/20893/provisioned-data/am-data?supported-features= |  |
2026-08-16T12:35:23.366613432Z 2026-08-16T12:35:23.365510975Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.141 | GET     | /nudr-dr/v2/subscription-data/imsi-208930000018045/20893/provisioned-data/am-data?supported-features= |  |
2026-08-16T12:35:23.366629572Z 2026-08-16T12:35:23.365889995Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.141 | GET     | /nudr-dr/v2/subscription-data/imsi-208930000018071/20893/provisioned-data/am-data?supported-features= |  |
2026-08-16T12:35:23.366633299Z 2026-08-16T12:35:23.366025129Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.141 | GET     | /nudr-dr/v2/subscription-data/imsi-208930000018068/20893/provisioned-data/am-data?supported-features= |  |
2026-08-16T12:35:23.373207346Z 2026-08-16T12:35:23.366286349Z[36m [INFO][UDR][GIN] [0m| 201 |    10.244.0.141 | POST    | /nudr-dr/v2/subscription-data/imsi-208930000018059/context-data/sdm-subscriptions |  |
2026-08-16T12:35:23.373235168Z 2026-08-16T12:35:23.369340686Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.141 | GET     | /nudr-dr/v2/subscription-data/imsi-208930000018044/20893/provisioned-data/smf-selection-subscription-data?supported-features= |  |
2026-08-16T12:35:23.373240017Z 2026-08-16T12:35:23.371791852Z[36m [INFO][UDR][GIN] [0m| 204 |    10.244.0.141 | PATCH   | /nudr-dr/v2/subscription-data/imsi-208930000018093/authentication-data/authentication-subscription |  |
2026-08-16T12:35:23.389293308Z 2026-08-16T12:35:23.388765008Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.141 | GET     | /nudr-dr/v2/subscription-data/imsi-208930000018044/context-data/smf-registrations?supported-features= |  |
2026-08-16T12:35:23.391656620Z 2026-08-16T12:35:23.391214812Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.141 | GET     | /nudr-dr/v2/subscription-data/imsi-208930000018068/20893/provisioned-data/smf-selection-subscription-data?supported-features= |  |
2026-08-16T12:35:23.392183879Z 2026-08-16T12:35:23.391872284Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.141 | GET     | /nudr-dr/v2/subscription-data/imsi-208930000018045/20893/provisioned-data/smf-selection-subscription-data?supported-features= |  |
2026-08-16T12:35:23.429910348Z 2026-08-16T12:35:23.428138186Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.143 | GET     | /nudr-dr/v2/policy-data/ues/imsi-208930000018059/am-data |  |
2026-08-16T12:35:23.443245853Z 2026-08-16T12:35:23.442171840Z[36m [INFO][UDR][GIN] [0m| 201 |    10.244.0.141 | POST    | /nudr-dr/v2/subscription-data/imsi-208930000018044/context-data/sdm-subscriptions |  |
2026-08-16T12:35:23.445470214Z 2026-08-16T12:35:23.444664403Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.141 | GET     | /nudr-dr/v2/subscription-data/imsi-208930000018068/context-data/smf-registrations?supported-features= |  |
2026-08-16T12:35:23.445493468Z 2026-08-16T12:35:23.444838951Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.141 | GET     | /nudr-dr/v2/subscription-data/imsi-208930000018045/context-data/smf-registrations?supported-features= |  |
2026-08-16T12:35:23.447894340Z 2026-08-16T12:35:23.447139484Z[36m [INFO][UDR][GIN] [0m| 204 |    10.244.0.141 | PUT     | /nudr-dr/v2/subscription-data/imsi-208930000018071/context-data/amf-3gpp-access |  |
2026-08-16T12:35:23.449262926Z 2026-08-16T12:35:23.448975116Z[36m [INFO][UDR][GIN] [0m| 204 |    10.244.0.141 | PUT     | /nudr-dr/v2/subscription-data/imsi-208930000018030/authentication-data/authentication-status |  |
2026-08-16T12:35:23.460048259Z 2026-08-16T12:35:23.459516833Z[36m [INFO][UDR][GIN] [0m| 204 |    10.244.0.141 | PUT     | /nudr-dr/v2/subscription-data/imsi-208930000018090/authentication-data/authentication-status |  |
2026-08-16T12:35:23.462519693Z 2026-08-16T12:35:23.460150812Z[36m [INFO][UDR][DataRepo] [0mQueryAmDataProcedure: ueId: imsi-208930000018071, servingPlmnId: 20893
2026-08-16T12:35:23.462540271Z 2026-08-16T12:35:23.460230772Z[36m [INFO][UDR][GIN] [0m| 201 |    10.244.0.141 | POST    | /nudr-dr/v2/subscription-data/imsi-208930000018068/context-data/sdm-subscriptions |  |
2026-08-16T12:35:23.462546533Z 2026-08-16T12:35:23.460185707Z[36m [INFO][UDR][GIN] [0m| 201 |    10.244.0.141 | POST    | /nudr-dr/v2/subscription-data/imsi-208930000018045/context-data/sdm-subscriptions |  |
2026-08-16T12:35:23.473163681Z 2026-08-16T12:35:23.468913542Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.141 | GET     | /nudr-dr/v2/subscription-data/imsi-208930000018071/20893/provisioned-data/am-data?supported-features= |  |
2026-08-16T12:35:23.518528634Z 2026-08-16T12:35:23.516154402Z[36m [INFO][UDR][DataRepo] [0mQueryAmDataProcedure: ueId: imsi-208930000018065, servingPlmnId: 20893
2026-08-16T12:35:23.525426477Z 2026-08-16T12:35:23.518806815Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.141 | GET     | /nudr-dr/v2/subscription-data/imsi-208930000018071/20893/provisioned-data/smf-selection-subscription-data?supported-features= |  |
2026-08-16T12:35:23.525456484Z 2026-08-16T12:35:23.522477648Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.141 | GET     | /nudr-dr/v2/subscription-data/imsi-208930000018065/20893/provisioned-data/am-data?supported-features= |  |
2026-08-16T12:35:23.613737326Z 2026-08-16T12:35:23.612608109Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.141 | GET     | /nudr-dr/v2/subscription-data/imsi-208930000018071/context-data/smf-registrations?supported-features= |  |
2026-08-16T12:35:23.620029935Z 2026-08-16T12:35:23.618347530Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.143 | GET     | /nudr-dr/v2/policy-data/ues/imsi-208930000018045/am-data |  |
2026-08-16T12:35:23.620766657Z 2026-08-16T12:35:23.620526036Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.143 | GET     | /nudr-dr/v2/policy-data/ues/imsi-208930000018044/am-data |  |
2026-08-16T12:35:23.620873106Z 2026-08-16T12:35:23.620776866Z[36m [INFO][UDR][GIN] [0m| 204 |    10.244.0.141 | PUT     | /nudr-dr/v2/subscription-data/imsi-208930000018039/authentication-data/authentication-status |  |
2026-08-16T12:35:23.628433804Z 2026-08-16T12:35:23.627503269Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.143 | GET     | /nudr-dr/v2/policy-data/ues/imsi-208930000018068/am-data |  |
2026-08-16T12:35:23.648548550Z 2026-08-16T12:35:23.644643848Z[36m [INFO][UDR][GIN] [0m| 204 |    10.244.0.141 | PUT     | /nudr-dr/v2/subscription-data/imsi-208930000018065/context-data/amf-3gpp-access |  |
2026-08-16T12:35:23.660280819Z 2026-08-16T12:35:23.659036095Z[36m [INFO][UDR][GIN] [0m| 201 |    10.244.0.141 | POST    | /nudr-dr/v2/subscription-data/imsi-208930000018071/context-data/sdm-subscriptions |  |
2026-08-16T12:35:23.709682951Z 2026-08-16T12:35:23.703547807Z[36m [INFO][UDR][DataRepo] [0mQueryAmDataProcedure: ueId: imsi-208930000018065, servingPlmnId: 20893
2026-08-16T12:35:23.711653977Z 2026-08-16T12:35:23.711324920Z[36m [INFO][UDR][DataRepo] [0mQueryAmDataProcedure: ueId: imsi-208930000018061, servingPlmnId: 20893
2026-08-16T12:35:23.715180770Z 2026-08-16T12:35:23.713097895Z[36m [INFO][UDR][DataRepo] [0mQueryAmDataProcedure: ueId: imsi-208930000018080, servingPlmnId: 20893
2026-08-16T12:35:23.716967660Z 2026-08-16T12:35:23.716510714Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.141 | GET     | /nudr-dr/v2/subscription-data/imsi-208930000018080/20893/provisioned-data/am-data?supported-features= |  |
2026-08-16T12:35:23.721454133Z 2026-08-16T12:35:23.717170801Z[36m [INFO][UDR][DataRepo] [0mQueryAmDataProcedure: ueId: imsi-208930000018036, servingPlmnId: 20893
2026-08-16T12:35:23.722614969Z 2026-08-16T12:35:23.722176176Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.141 | GET     | /nudr-dr/v2/subscription-data/imsi-208930000018036/20893/provisioned-data/am-data?supported-features= |  |
2026-08-16T12:35:23.730046975Z 2026-08-16T12:35:23.729533873Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.141 | GET     | /nudr-dr/v2/subscription-data/imsi-208930000018065/20893/provisioned-data/am-data?supported-features= |  |
2026-08-16T12:35:23.771420754Z 2026-08-16T12:35:23.771147822Z[36m [INFO][UDR][GIN] [0m| 204 |    10.244.0.141 | PUT     | /nudr-dr/v2/subscription-data/imsi-208930000018080/context-data/amf-3gpp-access |  |
2026-08-16T12:35:23.776363311Z 2026-08-16T12:35:23.774448160Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.141 | GET     | /nudr-dr/v2/subscription-data/imsi-208930000018065/20893/provisioned-data/smf-selection-subscription-data?supported-features= |  |
2026-08-16T12:35:23.781830603Z 2026-08-16T12:35:23.781562119Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.141 | GET     | /nudr-dr/v2/subscription-data/imsi-208930000018061/20893/provisioned-data/am-data?supported-features= |  |
2026-08-16T12:35:23.858667957Z 2026-08-16T12:35:23.855917610Z[36m [INFO][UDR][DataRepo] [0mQueryAmDataProcedure: ueId: imsi-208930000018080, servingPlmnId: 20893
2026-08-16T12:35:23.913520138Z 2026-08-16T12:35:23.912277338Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.141 | GET     | /nudr-dr/v2/subscription-data/imsi-208930000018080/20893/provisioned-data/am-data?supported-features= |  |
2026-08-16T12:35:23.913548742Z 2026-08-16T12:35:23.912398254Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.141 | GET     | /nudr-dr/v2/subscription-data/imsi-208930000018065/context-data/smf-registrations?supported-features= |  |
2026-08-16T12:35:23.914320158Z 2026-08-16T12:35:23.914112489Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.143 | GET     | /nudr-dr/v2/policy-data/ues/imsi-208930000018071/am-data |  |
2026-08-16T12:35:23.916655959Z 2026-08-16T12:35:23.915632289Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.141 | GET     | /nudr-dr/v2/subscription-data/imsi-208930000018099/authentication-data/authentication-subscription |  |
2026-08-16T12:35:23.921399272Z 2026-08-16T12:35:23.920135122Z[36m [INFO][UDR][GIN] [0m| 204 |    10.244.0.141 | PUT     | /nudr-dr/v2/subscription-data/imsi-208930000018036/context-data/amf-3gpp-access |  |
2026-08-16T12:35:23.921408089Z 2026-08-16T12:35:23.920215804Z[36m [INFO][UDR][GIN] [0m| 204 |    10.244.0.141 | PUT     | /nudr-dr/v2/subscription-data/imsi-208930000018061/context-data/amf-3gpp-access |  |
2026-08-16T12:35:23.923173189Z 2026-08-16T12:35:23.922613849Z[36m [INFO][UDR][GIN] [0m| 201 |    10.244.0.141 | POST    | /nudr-dr/v2/subscription-data/imsi-208930000018065/context-data/sdm-subscriptions |  |
2026-08-16T12:35:23.925201311Z 2026-08-16T12:35:23.925104670Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.141 | GET     | /nudr-dr/v2/subscription-data/imsi-208930000018080/20893/provisioned-data/smf-selection-subscription-data?supported-features= |  |
2026-08-16T12:35:23.933911964Z 2026-08-16T12:35:23.933454226Z[36m [INFO][UDR][DataRepo] [0mQueryAmDataProcedure: ueId: imsi-208930000018036, servingPlmnId: 20893
2026-08-16T12:35:23.933933224Z 2026-08-16T12:35:23.933646466Z[36m [INFO][UDR][DataRepo] [0mQueryAmDataProcedure: ueId: imsi-208930000018061, servingPlmnId: 20893
2026-08-16T12:35:23.936953297Z 2026-08-16T12:35:23.936505527Z[36m [INFO][UDR][GIN] [0m| 204 |    10.244.0.141 | PATCH   | /nudr-dr/v2/subscription-data/imsi-208930000018099/authentication-data/authentication-subscription |  |
2026-08-16T12:35:23.938766206Z 2026-08-16T12:35:23.938460623Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.141 | GET     | /nudr-dr/v2/subscription-data/imsi-208930000018080/context-data/smf-registrations?supported-features= |  |
2026-08-16T12:35:23.939461921Z 2026-08-16T12:35:23.939170244Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.141 | GET     | /nudr-dr/v2/subscription-data/imsi-208930000018036/20893/provisioned-data/am-data?supported-features= |  |
2026-08-16T12:35:23.939751965Z 2026-08-16T12:35:23.939356233Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.141 | GET     | /nudr-dr/v2/subscription-data/imsi-208930000018061/20893/provisioned-data/am-data?supported-features= |  |
2026-08-16T12:35:23.951213906Z 2026-08-16T12:35:23.950863008Z[36m [INFO][UDR][GIN] [0m| 201 |    10.244.0.141 | POST    | /nudr-dr/v2/subscription-data/imsi-208930000018080/context-data/sdm-subscriptions |  |
2026-08-16T12:35:24.014252106Z 2026-08-16T12:35:24.013304820Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.141 | GET     | /nudr-dr/v2/subscription-data/imsi-208930000018061/20893/provisioned-data/smf-selection-subscription-data?supported-features= |  |
2026-08-16T12:35:24.014274879Z 2026-08-16T12:35:24.013405158Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.143 | GET     | /nudr-dr/v2/policy-data/ues/imsi-208930000018065/am-data |  |
2026-08-16T12:35:24.014880815Z 2026-08-16T12:35:24.014614706Z[36m [INFO][UDR][GIN] [0m| 204 |    10.244.0.141 | PUT     | /nudr-dr/v2/subscription-data/imsi-208930000018055/authentication-data/authentication-status |  |
2026-08-16T12:35:24.016227760Z 2026-08-16T12:35:24.015360224Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.141 | GET     | /nudr-dr/v2/subscription-data/imsi-208930000018036/20893/provisioned-data/smf-selection-subscription-data?supported-features= |  |
2026-08-16T12:35:24.022954584Z 2026-08-16T12:35:24.022749449Z[36m [INFO][UDR][GIN] [0m| 204 |    10.244.0.141 | PUT     | /nudr-dr/v2/subscription-data/imsi-208930000018096/authentication-data/authentication-status |  |
2026-08-16T12:35:24.049657163Z 2026-08-16T12:35:24.049134934Z[36m [INFO][UDR][DataRepo] [0mQueryAmDataProcedure: ueId: imsi-208930000018060, servingPlmnId: 20893
2026-08-16T12:35:24.053053872Z 2026-08-16T12:35:24.052663961Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.141 | GET     | /nudr-dr/v2/subscription-data/imsi-208930000018060/20893/provisioned-data/am-data?supported-features= |  |
2026-08-16T12:35:24.053823645Z 2026-08-16T12:35:24.053196088Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.141 | GET     | /nudr-dr/v2/subscription-data/imsi-208930000018061/context-data/smf-registrations?supported-features= |  |
2026-08-16T12:35:24.056240958Z 2026-08-16T12:35:24.055985098Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.141 | GET     | /nudr-dr/v2/subscription-data/imsi-208930000018036/context-data/smf-registrations?supported-features= |  |
2026-08-16T12:35:24.068582639Z 2026-08-16T12:35:24.068072763Z[36m [INFO][UDR][DataRepo] [0mQueryAmDataProcedure: ueId: imsi-208930000018023, servingPlmnId: 20893
2026-08-16T12:35:24.075162376Z 2026-08-16T12:35:24.073913314Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.141 | GET     | /nudr-dr/v2/subscription-data/imsi-208930000018023/20893/provisioned-data/am-data?supported-features= |  |
2026-08-16T12:35:24.075179659Z 2026-08-16T12:35:24.074395548Z[36m [INFO][UDR][GIN] [0m| 201 |    10.244.0.141 | POST    | /nudr-dr/v2/subscription-data/imsi-208930000018061/context-data/sdm-subscriptions |  |
2026-08-16T12:35:24.075184237Z 2026-08-16T12:35:24.074492460Z[36m [INFO][UDR][GIN] [0m| 201 |    10.244.0.141 | POST    | /nudr-dr/v2/subscription-data/imsi-208930000018036/context-data/sdm-subscriptions |  |
2026-08-16T12:35:24.075190148Z 2026-08-16T12:35:24.074536663Z[36m [INFO][UDR][DataRepo] [0mQueryAmDataProcedure: ueId: imsi-208930000018066, servingPlmnId: 20893
2026-08-16T12:35:24.079398369Z 2026-08-16T12:35:24.079168568Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.141 | GET     | /nudr-dr/v2/subscription-data/imsi-208930000018066/20893/provisioned-data/am-data?supported-features= |  |
2026-08-16T12:35:24.079662304Z 2026-08-16T12:35:24.079461567Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.143 | GET     | /nudr-dr/v2/policy-data/ues/imsi-208930000018080/am-data |  |
2026-08-16T12:35:24.083390605Z 2026-08-16T12:35:24.081547759Z[36m [INFO][UDR][GIN] [0m| 204 |    10.244.0.141 | PUT     | /nudr-dr/v2/subscription-data/imsi-208930000018060/context-data/amf-3gpp-access |  |
2026-08-16T12:35:24.111963822Z 2026-08-16T12:35:24.111276453Z[36m [INFO][UDR][DataRepo] [0mQueryAmDataProcedure: ueId: imsi-208930000018060, servingPlmnId: 20893
2026-08-16T12:35:24.115721087Z 2026-08-16T12:35:24.115010794Z[36m [INFO][UDR][GIN] [0m| 204 |    10.244.0.141 | PUT     | /nudr-dr/v2/subscription-data/imsi-208930000018066/context-data/amf-3gpp-access |  |
2026-08-16T12:35:24.116707757Z 2026-08-16T12:35:24.116467286Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.141 | GET     | /nudr-dr/v2/subscription-data/imsi-208930000018060/20893/provisioned-data/am-data?supported-features= |  |
2026-08-16T12:35:24.120085901Z 2026-08-16T12:35:24.117713663Z[36m [INFO][UDR][GIN] [0m| 204 |    10.244.0.141 | PUT     | /nudr-dr/v2/subscription-data/imsi-208930000018023/context-data/amf-3gpp-access |  |
2026-08-16T12:35:24.120095188Z 2026-08-16T12:35:24.117858765Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.143 | GET     | /nudr-dr/v2/policy-data/ues/imsi-208930000018036/am-data |  |
2026-08-16T12:35:24.120098645Z 2026-08-16T12:35:24.119541560Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.143 | GET     | /nudr-dr/v2/policy-data/ues/imsi-208930000018061/am-data |  |
2026-08-16T12:35:24.122944441Z 2026-08-16T12:35:24.121738169Z[36m [INFO][UDR][GIN] [0m| 204 |    10.244.0.141 | PUT     | /nudr-dr/v2/subscription-data/imsi-208930000018081/authentication-data/authentication-status |  |
2026-08-16T12:35:24.147634036Z 2026-08-16T12:35:24.147064969Z[36m [INFO][UDR][DataRepo] [0mQueryAmDataProcedure: ueId: imsi-208930000018066, servingPlmnId: 20893
2026-08-16T12:35:24.149681535Z 2026-08-16T12:35:24.149459169Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.141 | GET     | /nudr-dr/v2/subscription-data/imsi-208930000018066/20893/provisioned-data/am-data?supported-features= |  |
2026-08-16T12:35:24.157669915Z 2026-08-16T12:35:24.157311954Z[36m [INFO][UDR][DataRepo] [0mQueryAmDataProcedure: ueId: imsi-208930000018023, servingPlmnId: 20893
2026-08-16T12:35:24.159670025Z 2026-08-16T12:35:24.159496520Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.141 | GET     | /nudr-dr/v2/subscription-data/imsi-208930000018023/20893/provisioned-data/am-data?supported-features= |  |
2026-08-16T12:35:24.160937952Z 2026-08-16T12:35:24.160299235Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.141 | GET     | /nudr-dr/v2/subscription-data/imsi-208930000018066/20893/provisioned-data/smf-selection-subscription-data?supported-features= |  |
2026-08-16T12:35:24.161085709Z 2026-08-16T12:35:24.161019636Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.141 | GET     | /nudr-dr/v2/subscription-data/imsi-208930000018060/20893/provisioned-data/smf-selection-subscription-data?supported-features= |  |
2026-08-16T12:35:24.164609988Z 2026-08-16T12:35:24.164437214Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.141 | GET     | /nudr-dr/v2/subscription-data/imsi-208930000018023/20893/provisioned-data/smf-selection-subscription-data?supported-features= |  |
2026-08-16T12:35:24.165499707Z 2026-08-16T12:35:24.165295624Z[36m [INFO][UDR][GIN] [0m| 200 |    10.244.0.141 | GET     | /nudr-dr/v2/subscription-data/imsi-208930000018066/context-data/smf-registrations?supported-features= |  |
